ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),City_name,pickup_time,order_time_of_day,Day,Month,Year,is_weekend,Distance
0x84c7 ,JAPRES07DEL03 ,37.0,4.9,26.766536,75.837333,26.906536,75.977333,2022-03-04,Cloudy,medium,0,drinks,motorcycle,1,No ,metropolitian,36,Jaipur,5,Evening,4,3,2022,0,20.88916834761722
0x921c ,PUNERES09DEL02 ,26.0,4.7,18.536562,73.896485,18.616562,73.976485,2022-04-04,Fog,jam,0,drinks,motorcycle,1,No ,metropolitian,47,Pune,10,Night,4,4,2022,0,12.271933872978856
0xdeb6 ,GOARES04DEL01 ,38.0,4.6,15.5696,73.742294,15.6796,73.852294,2022-02-18,Windy,medium,1,snack,motorcycle,1,No ,metropolitian,30,Goa,5,Evening,18,2,2022,0,17.002063484078505
0x67c3 ,MYSRES18DEL01 ,23.0,4.6,12.337928,76.617889,12.447928,76.727889,2022-03-27,Fog,low,2,snack,motorcycle,1,No ,metropolitian,22,Mysore,15,Night,27,3,2022,1,17.118458988360103
0xc8cb ,KOCRES19DEL03 ,32.0,4.8,9.960846,76.293936,10.020846,76.353936,2022-02-15,Sunny,medium,0,buffet,motorcycle,0,No ,urban,28,Kochi,15,Evening,15,2,2022,0,9.375399552768618
0x8dac ,CHENRES11DEL01 ,20.0,4.9,13.064181,80.236442,13.174181,80.346442,2022-03-31,Cloudy,medium,2,drinks,electric_scooter,1,No ,urban,27,Chennai,10,Evening,31,3,2022,0,17.094528152012238
0xdd3f ,AURGRES07DEL03 ,32.0,4.7,19.875908,75.358888,19.965908,75.448888,2022-02-16,Sandstorms,jam,0,buffet,motorcycle,1,No ,metropolitian,37,Aurangabad,15,Evening,16,2,2022,0,13.75272265220371
0xce22 ,AGRRES16DEL02 ,37.0,4.0,,,,,2022-02-14,Stormy,jam,0,buffet,motorcycle,3,No ,semi-urban,49,Agra,15,Evening,14,2,2022,0,
0x6276 ,COIMBRES17DEL03 ,25.0,4.7,11.026117,76.944652,11.056117,76.974652,2022-03-15,Windy,jam,1,snack,scooter,0,No ,urban,14,Coimbatore,5,Night,15,3,2022,0,4.679866241760305
0x861c ,VADRES18DEL01 ,39.0,5.0,,,,,2022-04-01,Fog,high,0,meal,motorcycle,0,No ,metropolitian,31,Vadodara,15,Afternoon,1,4,2022,0,
0xb991 ,SURRES09DEL01 ,33.0,4.9,21.175975,72.795503,21.215975,72.835503,2022-04-01,Fog,high,2,buffet,electric_scooter,0,No ,metropolitian,29,Surat,5,Afternoon,1,4,2022,0,6.088536880106203
0x2c67 ,COIMBRES16DEL03 ,20.0,5.0,11.010375,76.95295,11.100375,77.04295,2022-03-10,Sandstorms,medium,2,buffet,electric_scooter,1,No ,metropolitian,28,Coimbatore,5,Evening,10,3,2022,0,14.039263301389513
0x8782 ,HYDRES01DEL01 ,30.0,5.0,17.410371,78.437225,17.520371,78.547225,2022-03-08,Windy,medium,2,snack,motorcycle,0,No ,urban,21,Hyderabad,15,Evening,8,3,2022,0,16.92453922899118
0x1121 ,RANCHIRES06DEL02 ,27.0,4.9,23.357804,85.325146,23.487804,85.455146,2022-04-02,Sunny,medium,1,buffet,motorcycle,0,No ,metropolitian,19,Ranchi,15,Evening,2,4,2022,1,19.642758524380252
0x9345 ,VADRES16DEL03 ,31.0,4.7,,,,,2022-03-30,Sunny,medium,2,buffet,electric_scooter,1,No ,metropolitian,18,Vadodara,5,Evening,30,3,2022,0,
0x7b42 ,JAPRES01DEL03 ,33.0,4.9,26.90519,75.810753,27.04519,75.950753,2022-03-29,Fog,jam,0,snack,motorcycle,3,No ,metropolitian,48,Jaipur,15,Night,29,3,2022,0,20.877808229220946
0x80a4 ,HYDRES04DEL03 ,32.0,4.3,17.411028,78.329645,17.471028,78.389645,2022-03-26,Windy,jam,0,snack,motorcycle,1,Yes ,metropolitian,43,Hyderabad,5,Night,26,3,2022,1,9.232155058593296
0x22ff ,COIMBRES11DEL02 ,28.0,4.6,11.001753,76.986241,11.131753,77.116241,2022-04-02,Fog,low,1,drinks,motorcycle,1,No ,metropolitian,25,Coimbatore,15,Night,2,4,2022,1,20.278548364475867
0x4e7b ,SURRES17DEL01 ,36.0,4.8,21.149569,72.772697,21.189569,72.812697,2022-03-17,Sunny,medium,1,buffet,motorcycle,1,No ,metropolitian,18,Surat,5,Afternoon,17,3,2022,0,6.089042634602072
0x4d47 ,PUNERES07DEL02 ,24.0,4.9,18.546947,73.900626,18.596947,73.950626,2022-03-17,Sandstorms,jam,0,snack,motorcycle,0,No ,metropolitian,21,Pune,5,Evening,17,3,2022,0,7.670057183320804
0x3c9c ,VADRES12DEL01 ,27.0,4.5,,,,,2022-03-28,Fog,medium,1,snack,scooter,1,No ,metropolitian,16,Vadodara,15,Afternoon,28,3,2022,0,
0xe09f ,GOARES14DEL03 ,34.0,4.7,15.157944,73.950889,15.217944,74.010889,2022-02-13,Stormy,medium,2,buffet,scooter,1,No ,metropolitian,25,Goa,15,Evening,13,2,2022,1,9.28323993987898
0xe108 ,DEHRES010DEL01 ,28.0,4.8,30.328174,78.049117,30.338174,78.059117,2022-02-17,Sandstorms,low,1,snack,motorcycle,0,No ,metropolitian,14,Delhi,5,Morning,17,2,2022,0,1.4706438397039692
0x5b2c ,INDORES09DEL01 ,21.0,4.7,22.725835,75.887648,22.735835,75.897648,2022-03-28,Sandstorms,low,2,drinks,motorcycle,1,No ,metropolitian,13,Indore,10,Morning,28,3,2022,0,1.5145498003238655
0x7b22 ,SURRES17DEL01 ,27.0,4.7,21.149569,72.772697,21.219569,72.842697,2022-03-27,Stormy,jam,0,drinks,motorcycle,1,No ,metropolitian,27,Surat,5,Evening,27,3,2022,1,10.655321634390718
0x91b7 ,BANGRES010DEL03 ,30.0,3.7,12.933298,77.614293,13.023298,77.704293,2022-03-06,Sandstorms,jam,1,drinks,scooter,1,No ,metropolitian,32,Bangalore,15,Evening,6,3,2022,1,13.990314136363942
0x6e90 ,SURRES01DEL02 ,27.0,4.5,21.186438,72.794115,21.236438,72.844115,2022-03-15,Fog,jam,1,meal,scooter,0,No ,urban,26,Surat,15,Night,15,3,2022,0,7.610300510752794
0x4b74 ,JAPRES18DEL03 ,30.0,4.1,26.913987,75.752891,26.973987,75.812891,2022-03-26,Sandstorms,jam,1,meal,motorcycle,1,No ,metropolitian,34,Jaipur,5,Evening,26,3,2022,1,8.94873107081086
0x6d45 ,HYDRES010DEL02 ,26.0,4.8,17.428294,78.404423,17.558294,78.534423,2022-04-06,Sunny,medium,2,meal,scooter,0,No ,urban,19,Hyderabad,15,Evening,6,4,2022,0,20.000265126432097
0xbde9 ,BANGRES07DEL01 ,38.0,4.3,12.978453,77.643685,12.988453,77.653685,2022-03-09,Stormy,low,0,buffet,motorcycle,1,No ,urban,28,Bangalore,5,Morning,9,3,2022,0,1.5544637377084614
0xb50b ,SURRES15DEL01 ,21.0,4.7,21.160522,72.771477,21.170522,72.781477,2022-03-26,Sunny,low,1,meal,motorcycle,0,No ,metropolitian,18,Surat,10,Morning,26,3,2022,1,1.5222800475962865
0x7283 ,MYSRES04DEL01 ,37.0,4.6,12.3085,76.665808,12.4185,76.775808,2022-03-12,Sunny,low,1,snack,scooter,1,No ,urban,29,Mysore,10,Night,12,3,2022,1,17.119401131335877
0x2249 ,RANCHIRES02DEL03 ,25.0,4.9,,,,,2022-03-17,Sandstorms,low,2,buffet,scooter,1,No ,urban,15,Ranchi,10,Night,17,3,2022,0,
0x848a ,COIMBRES13DEL03 ,23.0,5.0,11.003669,76.976494,11.033669,77.006494,2022-03-05,Stormy,low,1,snack,motorcycle,0,No ,metropolitian,13,Coimbatore,15,Night,5,3,2022,1,4.680041611147167
0x471d ,INDORES12DEL01 ,38.0,5.0,22.74806,75.8934,22.75806,75.9034,2022-03-13,Fog,high,1,meal,motorcycle,1,No ,metropolitian,25,Indore,10,Morning,13,3,2022,1,1.5144366218103142
0x6bf7 ,RANCHIRES05DEL02 ,25.0,5.0,23.355164,85.324097,23.375164,85.344097,2022-04-05,Windy,high,0,snack,motorcycle,1,No ,metropolitian,25,Ranchi,5,Afternoon,5,4,2022,0,3.0225647349679314
0x9cc8 ,COIMBRES08DEL02 ,30.0,5.0,11.001852,76.976268,11.051852,77.026268,2022-03-21,Sunny,low,1,snack,motorcycle,0,No ,metropolitian,19,Coimbatore,10,Night,21,3,2022,0,7.7999627836509715
0x643e ,HYDRES13DEL02 ,34.0,5.0,17.431477,78.40035,17.561477,78.53035,2022-03-06,Windy,jam,2,snack,motorcycle,1,No ,metropolitian,26,Hyderabad,15,Night,6,3,2022,1,20.000098305194747
0xb913 ,COIMBRES05DEL02 ,27.0,5.0,11.022169,76.999594,11.152169,77.129594,2022-03-18,Cloudy,jam,0,drinks,motorcycle,1,No ,urban,37,Coimbatore,10,Night,18,3,2022,0,20.27785436306708
0xcc8e ,KOLRES15DEL03 ,25.0,4.2,22.552672,88.352885,22.582672,88.382885,2022-02-17,Sunny,jam,0,meal,motorcycle,2,Yes ,metropolitian,50,Kolkata,10,Night,17,2,2022,0,4.54613340225811
0x4262 ,INDORES010DEL02 ,,,22.75004,75.902847,22.88004,76.032847,2022-04-04,Fog,medium,1,drinks,scooter,1,No ,metropolitian,37,Indore,0,0,4,4,2022,0,19.683563077458082
0xd007 ,KOCRES07DEL01 ,30.0,4.4,9.985697,76.281128,10.095697,76.391128,2022-02-18,Fog,jam,1,snack,motorcycle,0,No ,metropolitian,43,Kochi,15,Night,18,2,2022,0,17.18693121991799
0xde74 ,GOARES12DEL02 ,20.0,4.8,15.516833,73.768172,15.596833,73.848172,2022-02-14,Cloudy,medium,0,meal,motorcycle,0,No ,metropolitian,37,Goa,10,Evening,14,2,2022,0,12.367101748285023
0x7a36 ,SURRES010DEL03 ,32.0,4.7,21.17106,72.789292,21.20106,72.819292,2022-03-11,Windy,low,1,meal,motorcycle,1,No ,metropolitian,27,Surat,15,Night,11,3,2022,0,4.56654516437274
0x2e71 ,JAPRES03DEL03 ,37.0,4.8,26.913483,75.803139,27.003483,75.893139,2022-03-12,Cloudy,medium,1,meal,scooter,1,No ,metropolitian,31,Jaipur,5,Evening,12,3,2022,1,13.422331407324537
0x75c6 ,COIMBRES17DEL01 ,34.0,4.5,11.026117,76.944652,11.036117,76.954652,2022-03-05,Windy,low,0,snack,motorcycle,1,No ,metropolitian,25,Coimbatore,15,Morning,5,3,2022,1,1.5599814751752672
0xb2da ,CHENRES15DEL02 ,21.0,4.7,13.026286,80.275235,13.076286,80.325235,2022-04-03,Fog,medium,0,snack,motorcycle,1,No ,urban,27,Chennai,5,Evening,3,4,2022,1,7.771282647615617
0x21c5 ,COIMBRES16DEL03 ,31.0,4.2,11.010375,76.95295,11.040375,76.98295,2022-03-13,Windy,low,0,meal,motorcycle,0,No ,urban,31,Coimbatore,5,Night,13,3,2022,1,4.67998925874499
0x3b0c ,SURRES11DEL01 ,37.0,4.7,21.157735,72.768778,21.167735,72.778778,2022-03-24,Cloudy,low,1,drinks,motorcycle,,No ,metropolitian,16,Surat,15,Morning,24,3,2022,0,1.5222933806051122
0xbd5c ,INDORES03DEL01 ,33.0,4.9,22.751857,75.866699,22.791857,75.906699,2022-03-13,Sandstorms,high,2,snack,scooter,1,No ,metropolitian,26,Indore,15,Afternoon,13,3,2022,1,6.057363206762738
0x295d ,RANCHIRES14DEL03 ,,,,,,,2022-03-30,Sunny,low,2,drinks,electric_scooter,0,No ,urban,10,Ranchi,0,0,30,3,2022,0,
0xce7b ,ALHRES11DEL01 ,31.0,5.0,,,,,2022-02-13,Sunny,high,0,snack,motorcycle,0,No ,metropolitian,29,Allahabad,10,Afternoon,13,2,2022,1,
0x9af3 ,CHENRES16DEL01 ,30.0,4.8,13.049645,80.242268,13.059645,80.252268,2022-03-07,Sandstorms,low,1,drinks,motorcycle,1,No ,metropolitian,24,Chennai,5,Morning,7,3,2022,0,1.5542462692262808
0xef9 ,MUMRES09DEL02 ,27.0,4.8,18.994049,72.825203,19.014049,72.845203,2022-03-15,Windy,high,1,meal,motorcycle,1,No ,metropolitian,26,Mumbai,15,Morning,15,3,2022,0,3.064304807903886
0x6c6c ,RANCHIRES16DEL02 ,38.0,4.9,23.371292,85.327872,23.391292,85.347872,2022-03-13,Sunny,low,1,drinks,scooter,0,No ,urban,11,Ranchi,15,Morning,13,3,2022,1,3.0223965910863058
0x60d6 ,CHENRES02DEL03 ,23.0,4.5,13.086438,80.220672,13.116438,80.250672,2022-03-26,Sandstorms,low,2,snack,electric_scooter,0,,urban,12,Chennai,15,Night,26,3,2022,1,4.662308118322434
0xba59 ,MUMRES13DEL02 ,36.0,5.0,19.178321,72.834715,19.198321,72.854715,2022-04-05,Cloudy,low,1,buffet,scooter,0,No ,metropolitian,18,Mumbai,5,Morning,5,4,2022,0,3.0626957079901627
0xc7de ,ALHRES15DEL02 ,,,25.449872,81.836167,25.529872,81.916167,2022-02-16,,medium,2,buffet,electric_scooter,0,No ,metropolitian,20,Allahabad,0,0,16,2,2022,0,11.998318952664382
0x9908 ,VADRES15DEL01 ,21.0,4.9,,,,,2022-03-29,Windy,medium,2,drinks,electric_scooter,1,No ,metropolitian,24,Vadodara,5,Evening,29,3,2022,0,
0x6418 ,HYDRES15DEL02 ,33.0,5.0,17.45971,78.368855,17.53971,78.448855,2022-03-18,Windy,jam,0,buffet,motorcycle,3,No ,metropolitian,48,Hyderabad,5,Evening,18,3,2022,0,12.307649598581344
0x728c ,VADRES12DEL03 ,34.0,4.8,,,,,2022-04-05,Sunny,jam,0,snack,motorcycle,1,No ,metropolitian,23,Vadodara,10,Night,5,4,2022,0,
0xc075 ,DEHRES15DEL01 ,20.0,4.9,,,,,2022-02-17,Windy,high,1,drinks,scooter,0,No ,metropolitian,15,Delhi,15,Morning,17,2,2022,0,
0xca2a ,KOCRES12DEL02 ,29.0,4.7,9.988483,76.295211,10.068483,76.375211,2022-02-18,Stormy,low,2,buffet,scooter,1,No ,metropolitian,11,Kochi,5,Night,18,2,2022,0,12.499818959912908
0xc6aa ,KOCRES04DEL02 ,21.0,4.6,9.966783,76.242981,10.096783,76.372981,2022-02-16,Windy,low,0,snack,motorcycle,1,No ,metropolitian,18,Kochi,15,Night,16,2,2022,0,20.312102445544788
0x2ae3 ,PUNERES11DEL03 ,28.0,4.6,18.533811,73.899315,18.593811,73.959315,2022-03-26,Fog,jam,0,buffet,motorcycle,1,No ,metropolitian,21,Pune,10,Night,26,3,2022,1,9.204276326702201
0xc08f ,DEHRES05DEL02 ,28.0,4.8,30.346994,78.062543,30.426994,78.142543,2022-02-16,Cloudy,low,2,drinks,scooter,1,No ,urban,25,Delhi,5,Night,16,2,2022,0,11.762387353604073
0x4b3b ,HYDRES010DEL01 ,32.0,4.8,17.428294,78.404423,17.538294,78.514423,2022-04-06,Cloudy,jam,0,meal,motorcycle,1,No ,semi-urban,53,Hyderabad,15,Evening,6,4,2022,0,16.923745257740425
0x3cbd ,VADRES20DEL03 ,20.0,4.9,22.311358,73.164798,22.401358,73.254798,2022-03-16,Stormy,jam,1,buffet,motorcycle,1,No ,metropolitian,15,Vadodara,5,Evening,16,3,2022,0,13.647981891701704
0x93e7 ,INDORES14DEL02 ,25.0,4.6,22.761593,75.886362,22.811593,75.936362,2022-03-15,Fog,jam,1,meal,scooter,,No ,urban,26,Indore,10,Night,15,3,2022,0,7.571328196478623
0x4e69 ,HYDRES15DEL02 ,32.0,4.8,17.45971,78.368855,17.50971,78.418855,2022-03-07,Sandstorms,medium,1,meal,scooter,0,No ,metropolitian,26,Hyderabad,15,Evening,7,3,2022,0,7.692583573407034
0xa364 ,PUNERES18DEL01 ,38.0,4.3,18.593481,73.785901,18.663481,73.855901,2022-03-04,Cloudy,medium,2,snack,electric_scooter,0,No ,metropolitian,34,Pune,10,Evening,4,3,2022,0,10.736392638500535
0xad2d ,PUNERES15DEL02 ,37.0,4.0,18.636215,73.751081,18.766215,73.881081,2022-03-25,Windy,medium,0,meal,motorcycle,1,Yes ,metropolitian,39,Pune,15,Evening,25,3,2022,0,19.934968887573685
0xd2ce ,KOCRES07DEL02 ,24.0,5.0,9.985697,76.281128,10.115697,76.411128,2022-02-12,Cloudy,jam,2,snack,electric_scooter,0,No ,metropolitian,43,Kochi,5,Night,12,2,2022,1,20.31151796802195
0x1b0c ,MUMRES01DEL03 ,20.0,4.6,19.12663,72.829976,19.21663,72.919976,2022-04-06,Sandstorms,jam,2,meal,motorcycle,1,No ,urban,22,Mumbai,5,Night,6,4,2022,0,13.782788216999034
0xa186 ,RANCHIRES20DEL02 ,20.0,4.3,23.39925,85.390464,23.44925,85.440464,2022-03-13,Windy,low,0,snack,motorcycle,1,No ,metropolitian,20,Ranchi,15,Night,13,3,2022,1,7.554870453774257
0x9d73 ,MUMRES14DEL02 ,28.0,4.9,19.1813,72.836191,19.3113,72.966191,2022-03-20,Sandstorms,low,1,snack,scooter,1,No ,metropolitian,11,Mumbai,10,Night,20,3,2022,1,19.90420955511008
0x3db7 ,INDORES19DEL01 ,24.0,4.6,22.745536,75.893106,22.755536,75.903106,2022-03-11,Windy,low,2,buffet,scooter,1,No ,metropolitian,15,Indore,5,Morning,11,3,2022,0,1.514449478007611
0xcbda ,LUDHRES03DEL01 ,36.0,4.8,30.88722,75.804893,30.99722,75.914893,2022-02-16,Stormy,medium,1,snack,scooter,0,No ,metropolitian,27,Ludhiana,15,Evening,16,2,2022,0,16.133812661941228
0xec9 ,COIMBRES08DEL01 ,22.0,4.7,11.001852,76.976268,11.041852,77.016268,2022-03-24,Windy,medium,0,snack,motorcycle,1,No ,metropolitian,18,Coimbatore,10,Afternoon,24,3,2022,0,6.240022322328839
0xada0 ,MUMRES15DEL01 ,20.0,4.8,19.176269,72.836721,19.286269,72.946721,2022-03-25,Windy,medium,1,drinks,motorcycle,0,No ,metropolitian,18,Mumbai,15,Evening,25,3,2022,0,16.84275093361933
0xadfb ,HYDRES05DEL01 ,39.0,4.9,17.433809,78.386744,17.543809,78.496744,2022-03-06,Fog,medium,0,snack,motorcycle,1,Yes ,metropolitian,45,Hyderabad,15,Evening,6,3,2022,1,16.923500798243477
0xada6 ,COIMBRES03DEL03 ,37.0,4.1,11.025083,77.015393,11.115083,77.105393,2022-03-23,Fog,low,2,buffet,electric_scooter,1,No ,urban,31,Coimbatore,5,Night,23,3,2022,0,14.038917599434647
0x1310 ,MUMRES02DEL01 ,31.0,5.0,19.221315,72.862381,19.231315,72.872381,2022-03-21,Stormy,low,1,snack,scooter,0,No ,metropolitian,25,Mumbai,5,Morning,21,3,2022,0,1.5311811020893866
0x882d ,BANGRES14DEL02 ,21.0,4.5,12.949934,77.699386,12.969934,77.719386,2022-03-03,Windy,high,1,snack,scooter,1,No ,metropolitian,22,Bangalore,15,Morning,3,3,2022,0,3.1090706574359785
0x9829 ,JAPRES06DEL03 ,38.0,3.7,26.911927,75.797282,27.001927,75.887282,2022-03-29,Sandstorms,medium,1,drinks,motorcycle,1,No ,metropolitian,39,Jaipur,5,Evening,29,3,2022,0,13.422413486960613
0x972 ,CHENRES06DEL01 ,33.0,4.8,13.054347,80.257221,13.164347,80.367221,2022-03-20,Sandstorms,jam,1,snack,motorcycle,1,No ,metropolitian,29,Chennai,5,Night,20,3,2022,1,17.094860896377273
0xce81 ,AURGRES12DEL01 ,27.0,4.9,19.879631,75.323403,19.989631,75.433403,2022-02-16,Cloudy,medium,1,snack,scooter,1,No ,metropolitian,31,Aurangabad,10,Evening,16,2,2022,0,16.808197867564267
0xa232 ,COIMBRES04DEL02 ,33.0,4.5,11.024839,77.007003,11.044839,77.027003,2022-03-05,Stormy,low,0,meal,motorcycle,1,No ,metropolitian,28,Coimbatore,15,Morning,5,3,2022,1,3.1199435601624756
0x32af ,SURRES18DEL02 ,,,21.149834,72.778666,21.279834,72.908666,2022-03-10,,,3,meal,electric_scooter,1,No ,metropolitian,18,Surat,0,0,10,3,2022,0,19.78656700828427
0x222a ,PUNERES13DEL02 ,35.0,4.6,18.56245,73.916619,18.61245,73.966619,2022-04-03,Fog,jam,2,snack,scooter,1,No ,metropolitian,25,Pune,10,Night,3,4,2022,1,7.66972703525369
0xc84d ,KOLRES02DEL01 ,30.0,4.7,22.514585,88.39331,22.524585,88.40331,2022-02-13,Cloudy,low,2,snack,motorcycle,1,No ,metropolitian,17,Kolkata,5,Morning,13,2,2022,1,1.5156208609104698
0x9351 ,INDORES11DEL01 ,29.0,4.7,22.751234,75.88949,22.861234,75.99949,2022-03-10,Fog,low,1,meal,scooter,,No ,metropolitian,23,Indore,10,Night,10,3,2022,0,16.655817958362316
0x6b71 ,HYDRES03DEL02 ,28.0,4.5,17.422819,78.449578,17.552819,78.579578,2022-03-25,Sandstorms,low,0,drinks,motorcycle,1,No ,metropolitian,22,Hyderabad,5,Night,25,3,2022,0,20.00055200552759
0x8c5c ,PUNERES18DEL01 ,39.0,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-30,Fog,high,2,buffet,motorcycle,2,No ,metropolitian,39,Pune,10,Morning,30,3,2022,0,1.5338984290335147
0x8f2e ,SURRES13DEL01 ,31.0,4.9,21.170096,72.789122,21.180096,72.799122,2022-03-03,Fog,high,1,snack,motorcycle,1,No ,urban,25,Surat,5,Morning,3,3,2022,0,1.5222342254308192
0x2b65 ,COIMBRES05DEL01 ,36.0,4.8,11.022169,76.999594,11.032169,77.009594,2022-03-24,Cloudy,low,1,snack,scooter,1,No ,urban,18,Coimbatore,10,Morning,24,3,2022,0,1.5599917581319198
0x1646 ,CHENRES04DEL01 ,29.0,4.5,13.02978,80.208812,13.09978,80.278812,2022-03-31,Stormy,jam,2,drinks,electric_scooter,1,No ,metropolitian,28,Chennai,5,Night,31,3,2022,0,10.879506147103415
0x65ec ,MUMRES05DEL01 ,20.0,4.2,18.927584,72.832585,18.967584,72.872585,2022-03-24,Sunny,high,0,snack,motorcycle,2,Yes ,metropolitian,46,Mumbai,5,Afternoon,24,3,2022,0,6.129590065787694
0x94ea ,INDORES11DEL02 ,29.0,4.2,22.751234,75.88949,22.881234,76.01949,2022-03-04,Stormy,medium,0,drinks,motorcycle,1,No ,metropolitian,32,Indore,10,Evening,4,3,2022,0,19.683483811676115
0x1a0a ,VADRES07DEL03 ,29.0,4.6,,,,,2022-03-08,Sunny,jam,2,meal,motorcycle,1,No ,metropolitian,11,Vadodara,10,Evening,8,3,2022,0,
0x8494 ,JAPRES03DEL01 ,29.0,4.2,26.913483,75.803139,27.023483,75.913139,2022-03-12,Cloudy,jam,2,buffet,scooter,3,No ,metropolitian,44,Jaipur,15,Evening,12,3,2022,1,16.404426150280127
0x8667 ,SURRES06DEL02 ,23.0,4.7,21.185047,72.80859,21.265047,72.88859,2022-03-02,Stormy,jam,0,drinks,motorcycle,1,No ,metropolitian,34,Surat,10,Evening,2,3,2022,0,12.175958300450969
0x1137 ,MYSRES06DEL02 ,34.0,4.8,12.323994,76.626167,12.373994,76.676167,2022-03-05,Sandstorms,medium,0,snack,motorcycle,1,No ,metropolitian,32,Mysore,15,Evening,5,3,2022,1,7.781757257004943
0x5d48 ,PUNERES15DEL01 ,25.0,4.9,18.636215,73.751081,18.706215,73.821081,2022-03-02,Sunny,medium,0,buffet,motorcycle,1,No ,urban,23,Pune,15,Evening,2,3,2022,0,10.735114203868791
0x17b1 ,BANGRES02DEL01 ,20.0,4.7,12.970221,77.645396,12.980221,77.655396,2022-03-07,Windy,low,2,snack,electric_scooter,1,No ,urban,17,Bangalore,5,Morning,7,3,2022,0,1.5544888111670407
0x9f4 ,MUMRES01DEL01 ,37.0,4.5,19.12663,72.829976,19.19663,72.899976,2022-03-04,Fog,low,1,snack,scooter,1,No ,metropolitian,31,Mumbai,10,Night,4,3,2022,0,10.7202533361765
0x20f3 ,JAPRES19DEL01 ,33.0,4.7,26.913726,75.75282,27.023726,75.86282,2022-03-23,Sunny,jam,1,buffet,scooter,0,No ,metropolitian,26,Jaipur,5,Evening,23,3,2022,0,16.404410478293183
0xaf24 ,MYSRES17DEL01 ,28.0,4.6,12.326356,76.619103,12.396356,76.689103,2022-04-04,Sunny,jam,2,meal,scooter,1,No ,metropolitian,15,Mysore,15,Night,4,4,2022,0,10.894208561367531
0xae9c ,JAPRES09DEL03 ,20.0,4.1,26.911378,75.789034,27.051378,75.929034,2022-03-27,Sunny,jam,0,buffet,motorcycle,0,No ,metropolitian,33,Jaipur,15,Evening,27,3,2022,1,20.877300156637485
0x2b10 ,BANGRES04DEL02 ,23.0,4.8,12.98041,77.640489,13.03041,77.690489,2022-03-26,Sunny,low,2,drinks,scooter,1,No ,urban,23,Bangalore,15,Night,26,3,2022,1,7.771983804977907
0x87f4 ,BANGRES15DEL01 ,33.0,5.0,12.975377,77.696664,13.015377,77.736664,2022-03-24,Fog,medium,1,meal,motorcycle,0,No ,urban,15,Bangalore,5,Afternoon,24,3,2022,0,6.217709507533712
0x320e ,MUMRES02DEL02 ,39.0,4.8,19.221315,72.862381,19.351315,72.992381,2022-03-04,Sunny,low,1,buffet,motorcycle,1,No ,metropolitian,29,Mumbai,5,Night,4,3,2022,0,19.901920109540093
0x3c3b ,VADRES03DEL01 ,20.0,4.7,22.32,73.17,22.39,73.24,2022-03-27,Windy,low,1,meal,motorcycle,0,No ,metropolitian,19,Vadodara,5,Night,27,3,2022,1,10.615145057087519
0x4d73 ,PUNERES05DEL01 ,25.0,4.9,18.543626,73.905101,18.653626,74.015101,2022-04-02,Cloudy,low,0,snack,motorcycle,0,No ,metropolitian,21,Pune,10,Night,2,4,2022,1,16.872874131916735
0x75a1 ,HYDRES18DEL02 ,23.0,4.6,17.450851,78.379347,17.530851,78.459347,2022-03-18,Stormy,low,2,drinks,scooter,0,No ,metropolitian,10,Hyderabad,5,Night,18,3,2022,0,12.30793532743043
0xc659 ,KOCRES01DEL02 ,35.0,4.6,9.979363,76.285001,10.109363,76.415001,2022-02-14,Stormy,medium,1,drinks,scooter,0,No ,urban,30,Kochi,5,Evening,14,2,2022,0,20.31171381960499
0x24ca ,COIMBRES02DEL02 ,35.0,5.0,11.022477,76.995667,11.152477,77.125667,2022-03-31,Cloudy,low,0,snack,motorcycle,2,No ,urban,39,Coimbatore,10,Night,31,3,2022,0,20.277843883494
0x2956 ,CHENRES15DEL01 ,,,13.026286,80.275235,13.036286,80.285235,2022-03-03,,,3,drinks,motorcycle,1,No ,metropolitian,29,Chennai,0,0,3,3,2022,0,1.5543177468153295
0x5480 ,BANGRES05DEL01 ,36.0,4.9,12.970324,77.645748,13.080324,77.755748,2022-03-23,Fog,jam,1,buffet,scooter,2,No ,metropolitian,43,Bangalore,15,Evening,23,3,2022,0,17.097694185877895
0xcd3e ,KNPRES01DEL01 ,25.0,4.6,26.483672,80.320708,26.593672,80.430708,2022-02-14,Sunny,jam,2,drinks,scooter,1,No ,metropolitian,21,Kanpur,15,Evening,14,2,2022,0,16.431970504636674
0xadc1 ,MUMRES17DEL03 ,20.0,4.6,19.121999,72.908493,19.211999,72.998493,2022-03-14,Sandstorms,jam,0,meal,motorcycle,1,No ,metropolitian,32,Mumbai,15,Night,14,3,2022,0,13.782970819811503
0x73e2 ,PUNERES07DEL01 ,23.0,4.5,18.546947,73.900626,18.656947,74.010626,2022-03-23,Sandstorms,low,1,drinks,scooter,0,No ,urban,14,Pune,15,Night,23,3,2022,0,16.872718384494863
0x3492 ,SURRES16DEL02 ,25.0,4.9,21.160437,72.774209,21.240437,72.854209,2022-03-06,Sunny,low,0,snack,motorcycle,1,No ,metropolitian,29,Surat,10,Night,6,3,2022,1,12.176902183510487
